major group,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,supergenus,genus,subgenus,species name,subspecies name,Accepted as,picture
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,Myodocopa,-,-,Myodocopida,Myodocopina,-,Cypridinoidea,Cypridinidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,Myodocopa,-,-,Myodocopida,Myodocopina,-,Cypridinoidea,Cypridinidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,Myodocopa,-,-,Myodocopida,Myodocopina,-,Cypridinoidea,Cypridinidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,Myodocopa,-,-,Myodocopida,Myodocopina,-,Cypridinoidea,Cypridinidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,Myodocopa,-,-,Myodocopida,Myodocopina,-,Cypridinoidea,Cypridinidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,Podocopa,-,-,Podocopida,Cypridocopina,-,Cypridoidea,Cyprididae,Cypridinae,-,Cypris,-,Cypris sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Anthozoa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Bougainvilliidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Bougainvilliidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Bougainvilliidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Bythotiaridae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Bythotiaridae,-,-,Bythotiara ,-,Bythotiara sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Aplanulata,-,-,Corymorphidae ,-,-,Corymorpha ,-,Corymorpha sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Aplanulata,-,-,Corymorphidae ,-,-,Corymorpha ,-,Corymorpha sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Aplanulata,-,-,Corymorphidae ,-,-,Euphysa,-,Euphysa sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Capitata ,-,-,Corynidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Capitata ,-,-,Corynidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Cytaeididae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Cytaeididae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Hydractiniidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Niobiidae,-,-,Niobia,-,Niobia sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Oceaniidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Pandeidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Pandeidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Filifera,-,-,Pandeidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Capitata,-,-,Porpitidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Capitata,-,-,Rathkeidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Aplanulata,-,-,Tubulariidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Aplanulata,-,-,Tubulariidae,-,-,Ectopleura ,-,Ectopleura sacculifera,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Anthoathecata,Aplanulata,-,-,Tubulariidae,-,-,Hybocodon ,-,Hybocodon sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Campanulariidae,-,-,Clytia,-,Clytia sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Campanulariidae,-,-,Obelia ,-,Obelia sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Eirenidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Eirenidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Eirenidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Eirenidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Eirenidae,-,-,Eirene,-,Eirene sp.1,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Eirenidae,-,-,Eirene,-,Eirene sp.2,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Eirenidae,-,-,Eutima,-,Eutima sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Lovenellidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Mitrocomidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Mitrocomidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Phialuciidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,Plumularioidea,Plumulariidae,-,-,Dentitheca,-,Dentitheca sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Leptothecata,-,-,-,Tiarannidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Trachylinae,-,-,Limnomedusae,-,-,-,Geryoniidae,-,-,Liriope ,-,Liriope sp.1,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Trachylinae,-,-,Limnomedusae,-,-,-,Geryoniidae,-,-,Liriope ,-,Liriope sp.2,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Trachylinae,-,-,Narcomedusae,-,-,-,Cuninidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Trachylinae,-,-,Narcomedusae,-,-,-,Cuninidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Trachylinae,-,-,Narcomedusae,-,-,-,Solmundaeginidae,-,-,Solmundella,-,Solmundella sp.,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Siphonophorae,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Siphonophorae,Calycophorae,-,-,Abylidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Hydroidolina,-,-,Siphonophorae,Calycophorae,-,-,Diphyidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Trachylinae,-,-,Trachymedusae,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Trachylinae,-,-,Trachymedusae,-,-,-,Rhopalonematidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Hydrozoa,Trachylinae,-,-,Trachymedusae,-,-,-,Rhopalonematidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Scyphozoa,Coronamedusae ,-,-,Coronatae ,-,-,-,Nausithoidae,-,-,Nausithoe,-,Nausithoe sp.1,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Scyphozoa,Coronamedusae ,-,-,Coronatae ,-,-,-,Nausithoidae,-,-,Nausithoe,-,Nausithoe sp.2,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Scyphozoa,Coronamedusae ,-,-,Coronatae ,-,-,-,Nausithoidae,-,-,Nausithoe,-,Nausithoe sp.3,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Scyphozoa,Discomedusae,-,-,Semaeostomeae,-,-,-,Pelagiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Cnidaria,-,-,-,Scyphozoa,Discomedusae,-,-,Semaeostomeae,-,-,-,Pelagiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Bivalvia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Cephalopoda,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Caenogastropoda,-,-,Littorinimorpha,-,-,Pterotracheoidea,Atlantidae,-,-,Atlanta ,-,Atlanta sp.,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Caenogastropoda,-,-,Littorinimorpha,-,-,Pterotracheoidea,Pterotracheidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Euthecosomata,-,Cavolinioidea,Cavoliniidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Euthecosomata,-,Cavolinioidea,Cavoliniidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Euthecosomata,-,Cavolinioidea,Cavoliniidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Euthecosomata,-,Cavolinioidea,Cavoliniidae,Diacriinae,-,Diacria ,-,Diacria sp.1,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Euthecosomata,-,Cavolinioidea,Cavoliniidae,Diacriinae,-,Diacria ,-,Diacria sp.2,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Euthecosomata,-,Cavolinioidea,Cavoliniidae,-,-,Cavolinia,-,Cavolinia sp.,-,-,-
benthos,Animalia,-,-,-,Porifera,-,-,-,Demospongiae,Heteroscleromorpha,-,-,Clionaida,-,-,-,Clionidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Euthecosomata,-,Cavolinioidea,Creseidae,-,-,Creseis,-,Creseis acicula,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Euthecosomata,-,Cavolinioidea,Creseidae,-,-,Creseis,-,Creseis virgula,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Pseudothecosomata,-,Cymbulioidea,Desmopteridae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,-,Pteropoda,Pseudothecosomata,-,Cymbulioidea,Desmopteridae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Chordata,Tunicata,-,-,Appendicularia,-,-,-,Copelata,-,-,-,Oikopleuridae,Oikopleurinae,-,Oikopleura,-,Oikopleura sp.,-,-,-
zooplankton,Animalia,-,-,-,Chordata,Cephalochordata ,-,-,Leptocardii,-,-,-,-,-,-,-,Branchiostomatidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Chordata,Cephalochordata ,-,-,Leptocardii,-,-,-,-,-,-,-,ranchiostomatidae ,-,-,Branchiostoma ,-,Branchiostoma sp. ,-,-,-
zooplankton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Doliolida,Doliolidina,-,-,Doliolidae ,-,-,Dolioletta ,-,Dolioletta sp.1,-,-,-
zooplankton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Doliolida,Doliolidina,-,-,Doliolidae ,-,-,Dolioletta ,-,Dolioletta sp.2,-,-,-
zooplankton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Doliolida,Doliolidina,-,-,Doliolidae ,-,-,Doliolum,-,Doliolum sp.1,-,-,-
zooplankton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Doliolida,Doliolidina,-,-,Doliolidae ,-,-,Doliolum,-,Doliolum sp.2,-,-,-
nekton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Salpida,-,-,-,Salpidae,-,-,-,-,-,-,-,-
nekton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Salpida,-,-,-,Salpidae,Salpinae,-,Brooksia ,-,Brooksia sp.1,-,-,-
nekton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Salpida,-,-,-,Salpidae,Salpinae,-,Brooksia ,-,Brooksia sp.2,-,-,-
nekton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Salpida,-,-,-,Salpidae,Salpinae,-,Salpa ,-,Salpa sp.1,-,-,-
nekton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Salpida,-,-,-,Salpidae,Salpinae,-,Salpa ,-,Salpa sp.2,-,-,-
nekton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Salpida,-,-,-,Salpidae,Salpinae,-,Thalia,-,Thalia sp.1,-,-,-
nekton,Animalia,-,-,-,Chordata,Tunicata,-,-,Thaliacea,-,-,-,Salpida,-,-,-,Salpidae,Salpinae,-,Thalia,-,Thalia sp.2,-,-,-
benthos,Animalia,-,-,-,Echinodermata ,Echinozoa ,-,-,Holothuroidea,Paractinopoda,-,-,Apodida,-,-,-,Synaptidae,-,-,Protankyra,-,Protankyra sp.,-,-,-
zooplankton,Animalia,-,-,-,Chaetognatha,-,-,-,Sagittoidea,-,-,-,Aphragmophora,-,-,-,Sagittidae,-,-,Sagitta ,-,Sagitta sp.,-,-,-
benthos,Animalia,-,-,-,Annelida,-,-,-,Polychaeta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
benthos,Animalia,-,-,-,Platyhelminthes,-,-,-,Turbellaria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
benthos,Animalia,-,-,-,Platyhelminthes,-,-,-,Turbellaria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellidae,-,-,Tintinnopsis,-,Tintinnopsis directa,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellidae,-,-,Tintinnopsis,-,Tintinnopsis gracilis,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellidae,-,-,Tintinnopsis,-,Tintinnopsis mortensenii,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellidae,-,-,Tintinnopsis,-,Tintinnopsis subacuta,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellidae,-,-,Tintinnopsis,-,Tintinnopsis tocantinensis,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellidae,-,-,Tintinnopsis,-,Tintinnopsis sp.1,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellidae,-,-,Tintinnopsis,-,Tintinnopsis sp.2,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellopsidae,-,-,Codonellopsis ,-,Codonellopsis ostenfeldi,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellopsidae,-,-,Codonellopsis ,-,Codonellopsis sp.1,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Codonellopsidae,-,-,Codonellopsis ,-,Codonellopsis sp.2,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Rhabdonellidae,-,-,Rhabdonella,-,Rhabdonella sp.1,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Rhabdonellidae,-,-,Rhabdonella,-,Rhabdonella sp.2,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Rhabdonellidae,-,-,Rhabdonella,-,Rhabdonella sp.3,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Rhabdonellidae,-,-,Rhabdonella,-,Rhabdonella sp.4,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Tintinnidae,-,-,Eutintinnus ,-,Eutintinnus sp.,-,-,-
zooplankton,Chromista ,Harosa,Alveolata,-,Ciliophora ,Intramacronucleata,-,-,Oligotrichea,Oligotrichia,-,-,Choreotrichida,Tintinnina,-,-,Tintinnidiidae,-,-,Leprotintinnus ,-,Leprotintinnus sp.,-,-,-
nekton,Animalia,-,-,-,Ctenophora,-,-,-,Nuda,-,-,-,Beroida,-,-,-,Beroidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Ctenophora,-,-,-,Tentaculata,-,-,-,Cydippida,-,-,-,Pleurobrachiidae,-,-,-,-,-,-,-,-
Benthos,Animalia,-,-,-,Mollusca,-,-,-,Gastropoda,Heterobranchia,Euthyneura,Eupulmonata,Stylommatophora,Achatinina ,-,Achatinoidea ,Achatinidae,Glessulinae,-,Electra ,-,Electra sp.,-,-,-
Benthos,Animalia,-,-,-,Brachiopoda,Linguliformea,-,-,Lingulata,-,-,-,Lingulida,-,-,Linguloidea,Lingulidae,-,-,Lingula,-,Lingula sp.,-,-,-
zooplankton,Animalia,-,-,-,Rotifera ,-,-,-,Eurotatoria,Monogononta,-,Pseudotrocha,Ploima,-,-,-,Lecanidae,-,-,Lecane ,-,Lecane sp.,-,-,-
benthos,Animalia,-,-,-,Sipuncula ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
